"city","County","Year","Latitude","Longitude","HTD","CAN","STK","CLD","PNF"
"Los Molinos","Tehama",2002,40.0497,-122.0992,512.30,512.30,204.92,204.92,102.46
"Los Molinos","Tehama",2003,40.0497,-122.0992,563.52,614.75,256.15,153.69,102.46
"Los Molinos","Tehama",2004,40.0497,-122.0992,512.30,512.30,51.23,51.23,51.23
"Los Molinos","Tehama",2005,40.0497,-122.0992,404.69,404.69,40.47,202.35,40.47
"Los Molinos","Tehama",2006,40.0497,-122.0992,242.82,445.16,80.94,283.29,0.00
"Los Molinos","Tehama",2007,40.0497,-122.0992,445.16,768.92,121.41,121.41,40.47
"Los Molinos","Tehama",2008,40.0497,-122.0992,647.51,485.63,121.41,161.88,40.47
"Los Molinos","Tehama",2009,40.0497,-122.0992,242.82,404.69,80.94,80.94,40.47
"Los Molinos","Tehama",2010,40.0497,-122.0992,490.92,736.38,392.73,245.46,0.00
"Los Molinos","Tehama",2011,40.0497,-122.0992,282.37,403.39,282.37,80.68,201.69
"Los Molinos","Tehama",2012,40.0497,-122.0992,347.67,608.43,304.22,260.76,217.30
"Los Molinos","Tehama",2013,40.0497,-122.0992,360.85,631.48,45.11,90.21,90.21
"Los Molinos","Tehama",2014,40.0497,-122.0992,366.30,503.66,45.79,137.36,45.79
"Los Molinos","Tehama",2015,40.0497,-122.0992,558.40,465.33,46.53,232.67,0.00
"Lost Hills","Kern",2004,35.6163,-119.6943,0.00,103.20,0.00,51.60,51.60
"Lost Hills","Kern",2005,35.6163,-119.6943,0.00,0.00,50.23,0.00,0.00
"Lost Hills","Kern",2007,35.6163,-119.6943,0.00,50.23,0.00,0.00,0.00
"Lost Hills","Kern",2009,35.6163,-119.6943,0.00,50.23,50.23,0.00,0.00
"Lost Hills","Kern",2011,35.6163,-119.6943,192.77,48.19,0.00,0.00,96.39
"Lost Hills","Kern",2013,35.6163,-119.6943,101.21,253.04,0.00,0.00,0.00
"Lost Hills","Kern",2014,35.6163,-119.6943,45.58,0.00,0.00,45.58,0.00
"Lost Hills","Kern",2015,35.6163,-119.6943,47.04,47.04,0.00,0.00,0.00
"Lower Lake","Lake",2000,38.8915,-122.5914,740.74,512.82,227.92,170.94,113.96
"Lower Lake","Lake",2001,38.8915,-122.5914,398.86,512.82,341.88,113.96,56.98
"Lower Lake","Lake",2002,38.8915,-122.5914,569.80,284.90,56.98,113.96,170.94
"Lower Lake","Lake",2003,38.8915,-122.5914,626.78,740.74,227.92,227.92,56.98
"Lower Lake","Lake",2004,38.8915,-122.5914,512.82,512.82,113.96,170.94,0.00
"Lower Lake","Lake",2005,38.8915,-122.5914,651.70,651.70,72.41,144.82,72.41
"Lower Lake","Lake",2006,38.8915,-122.5914,651.70,289.65,362.06,144.82,0.00
"Lower Lake","Lake",2007,38.8915,-122.5914,579.29,724.11,217.23,72.41,0.00
"Lower Lake","Lake",2008,38.8915,-122.5914,651.70,796.52,72.41,144.82,144.82
"Lower Lake","Lake",2009,38.8915,-122.5914,868.94,579.29,72.41,144.82,72.41
"Lower Lake","Lake",2010,38.8915,-122.5914,772.80,618.24,154.56,309.12,0.00
"Lower Lake","Lake",2011,38.8915,-122.5914,535.17,764.53,152.91,76.45,152.91
"Lower Lake","Lake",2012,38.8915,-122.5914,510.58,583.52,72.94,364.70,72.94
"Lower Lake","Lake",2013,38.8915,-122.5914,689.18,620.26,206.75,137.84,68.92
"Lower Lake","Lake",2014,38.8915,-122.5914,740.74,493.83,0.00,246.91,0.00
"Lower Lake","Lake",2015,38.8915,-122.5914,427.09,305.06,61.01,61.01,122.03
"Loyalton","Sierra",2000,39.663,-120.2297,348.03,232.02,116.01,0.00,116.01
"Loyalton","Sierra",2001,39.663,-120.2297,580.05,464.04,0.00,0.00,116.01
"Loyalton","Sierra",2002,39.663,-120.2297,232.02,580.05,0.00,0.00,0.00
"Loyalton","Sierra",2003,39.663,-120.2297,696.06,348.03,116.01,116.01,0.00
"Loyalton","Sierra",2004,39.663,-120.2297,696.06,464.04,0.00,0.00,0.00
"Loyalton","Sierra",2005,39.663,-120.2297,335.95,111.98,0.00,111.98,0.00
"Loyalton","Sierra",2006,39.663,-120.2297,335.95,335.95,0.00,0.00,111.98
"Loyalton","Sierra",2007,39.663,-120.2297,447.93,223.96,223.96,111.98,0.00
"Loyalton","Sierra",2008,39.663,-120.2297,447.93,223.96,0.00,111.98,0.00
"Loyalton","Sierra",2009,39.663,-120.2297,447.93,559.91,111.98,111.98,0.00
"Loyalton","Sierra",2010,39.663,-120.2297,390.12,260.08,130.04,130.04,0.00
"Loyalton","Sierra",2011,39.663,-120.2297,224.72,0.00,0.00,112.36,0.00
"Loyalton","Sierra",2012,39.663,-120.2297,946.75,710.06,236.69,0.00,0.00
"Loyalton","Sierra",2013,39.663,-120.2297,357.14,119.05,0.00,238.10,0.00
"Loyalton","Sierra",2014,39.663,-120.2297,114.42,457.67,114.42,0.00,0.00
"Loyalton","Sierra",2015,39.663,-120.2297,337.08,112.36,0.00,224.72,0.00
"Lucerne","Lake",2000,39.0783,-122.7846,487.80,627.18,174.22,139.37,69.69
"Lucerne","Lake",2001,39.0783,-122.7846,383.28,522.65,34.84,69.69,34.84
"Lucerne","Lake",2002,39.0783,-122.7846,313.59,592.33,34.84,313.59,69.69
"Lucerne","Lake",2003,39.0783,-122.7846,731.71,383.28,174.22,348.43,34.84
"Lucerne","Lake",2004,39.0783,-122.7846,418.12,418.12,69.69,209.06,34.84
"Lucerne","Lake",2005,39.0783,-122.7846,611.62,275.23,122.32,183.49,0.00
"Lucerne","Lake",2006,39.0783,-122.7846,336.39,458.72,61.16,61.16,30.58
"Lucerne","Lake",2007,39.0783,-122.7846,489.30,428.13,91.74,152.91,30.58
"Lucerne","Lake",2008,39.0783,-122.7846,397.55,397.55,122.32,183.49,91.74
"Lucerne","Lake",2009,39.0783,-122.7846,519.88,458.72,0.00,30.58,30.58
"Lucerne","Lake",2010,39.0783,-122.7846,358.66,358.66,97.82,130.42,65.21
"Lucerne","Lake",2011,39.0783,-122.7846,641.80,320.90,80.22,160.45,80.22
"Lucerne","Lake",2012,39.0783,-122.7846,330.03,363.04,66.01,264.03,198.02
"Lucerne","Lake",2013,39.0783,-122.7846,384.99,417.07,224.57,128.33,0.00
"Lucerne","Lake",2014,39.0783,-122.7846,331.53,421.94,60.28,150.69,60.28
"Lucerne","Lake",2015,39.0783,-122.7846,474.38,379.51,126.50,126.50,0.00
"Lynwood","Los Angeles",2000,33.9241,-118.2013,123.13,61.56,28.63,11.45,8.59
"Lynwood","Los Angeles",2001,33.9241,-118.2013,97.36,78.75,28.63,15.75,10.02
"Lynwood","Los Angeles",2002,33.9241,-118.2013,114.54,85.90,21.48,14.32,12.89
"Lynwood","Los Angeles",2003,33.9241,-118.2013,107.38,80.18,22.91,12.89,11.45
"Lynwood","Los Angeles",2004,33.9241,-118.2013,104.52,90.20,28.63,15.75,10.02
"Lynwood","Los Angeles",2005,33.9241,-118.2013,107.60,76.04,21.52,17.22,5.74
"Lynwood","Los Angeles",2006,33.9241,-118.2013,87.52,74.61,25.82,21.52,17.22
"Lynwood","Los Angeles",2007,33.9241,-118.2013,101.87,58.82,33.00,11.48,7.17
"Lynwood","Los Angeles",2008,33.9241,-118.2013,99.00,77.47,22.96,20.09,14.35
"Lynwood","Los Angeles",2009,33.9241,-118.2013,96.13,100.43,12.91,15.78,4.30
"Lynwood","Los Angeles",2010,33.9241,-118.2013,93.16,75.96,32.96,11.47,14.33
"Lynwood","Los Angeles",2011,33.9241,-118.2013,75.91,87.37,24.35,11.46,12.89
"Lynwood","Los Angeles",2012,33.9241,-118.2013,103.05,83.01,11.45,10.02,15.74
"Lynwood","Los Angeles",2013,33.9241,-118.2013,76.86,92.52,12.81,17.08,11.39
"Lynwood","Los Angeles",2014,33.9241,-118.2013,97.47,101.71,18.36,14.13,7.06
"Lynwood","Los Angeles",2015,33.9241,-118.2013,88.49,103.95,29.50,30.90,18.26
"Macdoel","Siskiyou",2000,41.883,-121.9445,714.29,714.29,0.00,1428.57,0.00
"Macdoel","Siskiyou",2001,41.883,-121.9445,714.29,1428.57,0.00,0.00,0.00
"Macdoel","Siskiyou",2003,41.883,-121.9445,714.29,2142.86,0.00,1428.57,714.29
"Macdoel","Siskiyou",2005,41.883,-121.9445,0.00,568.18,0.00,568.18,0.00
"Macdoel","Siskiyou",2007,41.883,-121.9445,1136.36,1136.36,0.00,568.18,0.00
"Macdoel","Siskiyou",2010,41.883,-121.9445,751.88,751.88,751.88,0.00,0.00
"Macdoel","Siskiyou",2011,41.883,-121.9445,925.93,1851.85,0.00,0.00,0.00
"Macdoel","Siskiyou",2012,41.883,-121.9445,0.00,485.44,485.44,0.00,970.87
"Macdoel","Siskiyou",2013,41.883,-121.9445,0.00,485.44,0.00,0.00,0.00
"Macdoel","Siskiyou",2014,41.883,-121.9445,0.00,900.90,0.00,1801.80,0.00
"Macdoel","Siskiyou",2015,41.883,-121.9445,1898.73,2531.65,0.00,0.00,0.00
"Madera","Madera",2000,36.9403,-120.082,358.74,210.61,60.18,71.75,27.77
"Madera","Madera",2000,37.0402,-120.0335,358.74,210.61,60.18,71.75,27.77
"Madera","Madera",2001,36.9403,-120.082,344.85,236.07,71.75,60.18,18.52
"Madera","Madera",2001,37.0402,-120.0335,344.85,236.07,71.75,60.18,18.52
"Madera","Madera",2002,36.9403,-120.082,326.34,212.93,69.43,64.80,25.46
"Madera","Madera",2002,37.0402,-120.0335,326.34,212.93,69.43,64.80,25.46
"Madera","Madera",2003,36.9403,-120.082,319.39,229.13,60.18,60.18,41.66
"Madera","Madera",2003,37.0402,-120.0335,319.39,229.13,60.18,60.18,41.66
"Madera","Madera",2004,36.9403,-120.082,300.88,249.96,67.12,67.12,30.09
"Madera","Madera",2004,37.0402,-120.0335,300.88,249.96,67.12,67.12,30.09
"Madera","Madera",2005,36.9403,-120.082,243.73,174.09,62.31,56.81,31.15
"Madera","Madera",2005,37.0402,-120.0335,243.73,174.09,62.31,56.81,31.15
"Madera","Madera",2006,36.9403,-120.082,273.05,185.09,62.31,34.82,23.82
"Madera","Madera",2006,37.0402,-120.0335,273.05,185.09,62.31,34.82,23.82
"Madera","Madera",2007,36.9403,-120.082,208.91,174.09,65.97,34.82,20.16
"Madera","Madera",2007,37.0402,-120.0335,208.91,174.09,65.97,34.82,20.16
"Madera","Madera",2008,36.9403,-120.082,276.72,166.76,31.15,45.81,38.48
"Madera","Madera",2008,37.0402,-120.0335,276.72,166.76,31.15,45.81,38.48
"Madera","Madera",2009,36.9403,-120.082,241.90,166.76,34.82,40.32,16.49
"Madera","Madera",2009,37.0402,-120.0335,241.90,166.76,34.82,40.32,16.49
"Madera","Madera",2010,36.9403,-120.082,216.56,175.85,40.71,50.48,16.28
"Madera","Madera",2010,37.0402,-120.0335,216.56,175.85,40.71,50.48,16.28
"Madera","Madera",2011,36.9403,-120.082,217.53,157.75,54.80,43.17,53.14
"Madera","Madera",2011,37.0402,-120.0335,217.53,157.75,54.80,43.17,53.14
"Madera","Madera",2012,36.9403,-120.082,217.49,158.62,44.15,37.61,55.60
"Madera","Madera",2012,37.0402,-120.0335,217.49,158.62,44.15,37.61,55.60
"Madera","Madera",2013,36.9403,-120.082,235.87,143.78,51.70,46.85,14.54
"Madera","Madera",2013,37.0402,-120.0335,235.87,143.78,51.70,46.85,14.54
"Madera","Madera",2014,36.9403,-120.082,158.25,143.86,44.76,36.77,17.58
"Madera","Madera",2014,37.0402,-120.0335,158.25,143.86,44.76,36.77,17.58
"Madera","Madera",2015,36.9403,-120.082,201.42,179.21,60.27,45.99,17.45
"Madera","Madera",2015,37.0402,-120.0335,201.42,179.21,60.27,45.99,17.45
"Madera","Merced",2006,36.9528,-119.8806,7.33,12.83,0.00,3.67,0.00
"Madera","Merced",2007,36.9528,-119.8806,14.66,16.49,1.83,5.50,0.00
"Madera","Merced",2008,36.9528,-119.8806,34.82,25.66,5.50,5.50,1.83
"Madera","Merced",2009,36.9528,-119.8806,14.66,31.15,7.33,7.33,3.67
"Madera","Merced",2010,36.9528,-119.8806,29.31,34.19,8.14,4.88,4.88
"Madera","Merced",2011,36.9528,-119.8806,38.19,38.19,4.98,6.64,3.32
"Madera","Merced",2012,36.9528,-119.8806,27.80,29.44,3.27,3.27,4.91
"Madera","Merced",2013,36.9528,-119.8806,33.93,25.85,4.85,3.23,4.85
"Madera","Merced",2014,36.9528,-119.8806,23.98,28.77,4.80,9.59,4.80
"Madera","Merced",2015,36.9528,-119.8806,17.45,38.06,4.76,4.76,1.59
"Magalia","Butte",2000,39.8912,-121.58,340.62,359.54,113.54,160.85,28.38
"Magalia","Butte",2001,39.8912,-121.58,444.70,331.16,47.31,85.15,56.77
"Magalia","Butte",2002,39.8912,-121.58,312.23,482.54,123.00,94.62,28.38
"Magalia","Butte",2003,39.8912,-121.58,274.39,397.39,75.69,47.31,18.92
"Magalia","Butte",2004,39.8912,-121.58,331.16,416.31,56.77,123.00,18.92
"Magalia","Butte",2005,39.8912,-121.58,425.79,272.50,136.25,76.64,59.61
"Magalia","Butte",2006,39.8912,-121.58,263.99,263.99,93.67,51.09,34.06
"Magalia","Butte",2007,39.8912,-121.58,349.14,425.79,76.64,59.61,17.03
"Magalia","Butte",2008,39.8912,-121.58,340.63,306.57,68.13,34.06,25.55
"Magalia","Butte",2009,39.8912,-121.58,272.50,246.96,110.70,102.19,25.55
"Magalia","Butte",2010,39.8912,-121.58,212.20,309.46,97.26,79.58,17.68
"Magalia","Butte",2011,39.8912,-121.58,232.39,277.08,89.38,80.44,125.13
"Magalia","Butte",2012,39.8912,-121.58,253.94,280.21,26.27,35.03,96.32
"Magalia","Butte",2013,39.8912,-121.58,347.43,243.20,78.17,121.60,26.06
"Magalia","Butte",2014,39.8912,-121.58,296.50,226.74,52.32,43.60,78.49
"Magalia","Butte",2015,39.8912,-121.58,380.33,344.95,53.07,35.38,35.38
"Malibu","Los Angeles",2000,34.0402,-118.7351,254.47,238.57,71.57,39.76,0.00
"Malibu","Los Angeles",2001,34.0402,-118.7351,254.47,182.90,87.48,63.62,31.81
"Malibu","Los Angeles",2002,34.0402,-118.7351,159.05,262.43,47.71,39.76,15.90
"Malibu","Los Angeles",2003,34.0402,-118.7351,198.81,254.47,31.81,31.81,39.76
"Malibu","Los Angeles",2004,34.0402,-118.7351,254.47,278.33,79.52,31.81,23.86
"Malibu","Los Angeles",2005,34.0402,-118.7351,177.33,254.43,84.81,46.26,23.13
"Malibu","Los Angeles",2006,34.0402,-118.7351,107.94,185.04,53.97,0.00,38.55
"Malibu","Los Angeles",2007,34.0402,-118.7351,161.91,169.62,23.13,53.97,30.84
"Malibu","Los Angeles",2008,34.0402,-118.7351,161.91,215.88,46.26,53.97,15.42
"Malibu","Los Angeles",2009,34.0402,-118.7351,177.33,192.75,61.68,30.84,23.13
"Malibu","Los Angeles",2010,34.0402,-118.7351,221.43,189.80,55.36,79.08,7.91
"Malibu","Los Angeles",2011,34.0402,-118.7351,227.52,227.52,86.30,62.76,47.07
"Malibu","Los Angeles",2012,34.0402,-118.7351,219.73,219.73,78.47,70.63,54.93
"Malibu","Los Angeles",2013,34.005,-118.8101,219.59,274.49,70.58,62.74,31.37
"Malibu","Los Angeles",2013,34.005,-118.8101,219.59,274.49,70.58,62.74,31.37
"Malibu","Los Angeles",2013,34.0402,-118.7351,219.59,274.49,70.58,62.74,31.37
"Malibu","Los Angeles",2014,34.005,-118.8101,179.27,218.24,70.15,54.56,15.59
"Malibu","Los Angeles",2014,34.0402,-118.7351,179.27,218.24,70.15,54.56,15.59
"Malibu","Los Angeles",2015,34.0402,-118.7351,186.68,350.03,54.45,54.45,46.67
"Manhattan Beach","Los Angeles",2000,33.8896,-118.3996,165.43,156.56,56.13,29.54,11.82
"Manhattan Beach","Los Angeles",2001,33.8896,-118.3996,186.10,177.24,64.99,26.59,20.68
"Manhattan Beach","Los Angeles",2002,33.8896,-118.3996,127.02,147.70,26.59,44.31,29.54
"Manhattan Beach","Los Angeles",2003,33.8896,-118.3996,135.89,168.38,26.59,47.26,17.72
"Manhattan Beach","Los Angeles",2004,33.8896,-118.3996,121.12,141.79,26.59,23.63,11.82
"Manhattan Beach","Los Angeles",2005,33.8896,-118.3996,110.75,141.20,44.30,24.92,19.38
"Manhattan Beach","Los Angeles",2006,33.8896,-118.3996,132.90,141.20,44.30,24.92,24.92
"Manhattan Beach","Los Angeles",2007,33.8896,-118.3996,107.98,138.44,27.69,11.07,13.84
"Manhattan Beach","Los Angeles",2008,33.8896,-118.3996,119.05,141.20,22.15,22.15,33.22
"Manhattan Beach","Los Angeles",2009,33.8896,-118.3996,152.28,143.97,35.99,47.07,8.31
"Manhattan Beach","Los Angeles",2010,33.8896,-118.3996,111.00,165.08,34.15,31.31,31.31
"Manhattan Beach","Los Angeles",2011,33.8896,-118.3996,148.63,128.62,34.30,40.02,11.43
"Manhattan Beach","Los Angeles",2012,33.8896,-118.3996,99.36,133.42,36.90,28.39,14.19
"Manhattan Beach","Los Angeles",2013,33.8896,-118.3996,133.05,158.53,19.82,45.29,28.31
"Manhattan Beach","Los Angeles",2014,33.8896,-118.3996,101.31,140.71,22.51,28.14,33.77
"Manhattan Beach","Los Angeles",2015,33.7866,-118.2987,101.12,143.25,33.71,19.66,16.85
"Manhattan Beach","Los Angeles",2015,33.8896,-118.3996,101.12,143.25,33.71,19.66,16.85
"Manteca","San Joaquin",2000,37.7808,-121.2344,251.74,207.07,64.96,40.60,30.45
"Manteca","San Joaquin",2000,37.8134,-121.2132,251.74,207.07,64.96,40.60,30.45
"Manteca","San Joaquin",2001,37.7808,-121.2344,241.59,168.50,62.93,52.78,26.39
"Manteca","San Joaquin",2001,37.8134,-121.2132,241.59,168.50,62.93,52.78,26.39
"Manteca","San Joaquin",2002,37.7808,-121.2344,219.25,259.86,58.87,42.63,6.09
"Manteca","San Joaquin",2002,37.8134,-121.2132,219.25,259.86,58.87,42.63,6.09
"Manteca","San Joaquin",2003,37.7808,-121.2344,270.01,158.35,52.78,75.11,24.36
"Manteca","San Joaquin",2003,37.8134,-121.2132,270.01,158.35,52.78,75.11,24.36
"Manteca","San Joaquin",2004,37.7808,-121.2344,286.25,225.34,46.69,44.66,18.27
"Manteca","San Joaquin",2004,37.8134,-121.2132,286.25,225.34,46.69,44.66,18.27
"Manteca","San Joaquin",2005,37.7808,-121.2344,237.45,149.39,29.88,39.31,17.30
"Manteca","San Joaquin",2005,37.8134,-121.2132,237.45,149.39,29.88,39.31,17.30
"Manteca","San Joaquin",2006,37.7808,-121.2344,204.43,166.69,34.60,37.74,12.58
"Manteca","San Joaquin",2006,37.8134,-121.2132,204.43,166.69,34.60,37.74,12.58
"Manteca","San Joaquin",2007,37.7808,-121.2344,204.43,163.54,15.73,42.46,11.01
"Manteca","San Joaquin",2007,37.8134,-121.2132,204.43,163.54,15.73,42.46,11.01
"Manteca","San Joaquin",2008,37.7808,-121.2344,229.59,188.70,34.60,58.18,9.44
"Manteca","San Joaquin",2008,37.8134,-121.2132,229.59,188.70,34.60,58.18,9.44
"Manteca","San Joaquin",2009,37.7808,-121.2344,209.15,202.86,33.02,50.32,14.15
"Manteca","San Joaquin",2009,37.8134,-121.2132,209.15,202.86,33.02,50.32,14.15
"Manteca","San Joaquin",2010,37.7808,-121.2344,245.92,159.47,38.75,35.77,8.94
"Manteca","San Joaquin",2010,37.8134,-121.2132,245.92,159.47,38.75,35.77,8.94
"Manteca","San Joaquin",2011,37.7808,-121.2344,172.52,192.19,43.89,55.99,40.86
"Manteca","San Joaquin",2011,37.8134,-121.2132,172.52,192.19,43.89,55.99,40.86
"Manteca","San Joaquin",2012,37.7808,-121.2344,196.34,157.96,35.43,51.67,31.00
"Manteca","San Joaquin",2012,37.8134,-121.2132,196.34,157.96,35.43,51.67,31.00
"Manteca","San Joaquin",2013,37.7808,-121.2344,183.61,154.70,33.25,53.49,8.67
"Manteca","San Joaquin",2013,37.8134,-121.2132,183.61,154.70,33.25,53.49,8.67
"Manteca","San Joaquin",2014,37.7808,-121.2344,189.55,176.82,48.10,69.31,14.15
"Manteca","San Joaquin",2014,37.8134,-121.2132,189.55,176.82,48.10,69.31,14.15
"Manteca","San Joaquin",2015,37.7808,-121.2344,206.23,185.46,48.44,56.75,17.99
"Manteca","San Joaquin",2015,37.8134,-121.2132,206.23,185.46,48.44,56.75,17.99
"Manton","Tehama",2000,40.4331,-121.8365,0.00,537.63,537.63,0.00,0.00
"Manton","Tehama",2001,40.4331,-121.8365,806.45,537.63,0.00,268.82,0.00
"Manton","Tehama",2002,40.4331,-121.8365,806.45,537.63,0.00,537.63,0.00
"Manton","Tehama",2003,40.4331,-121.8365,537.63,537.63,0.00,268.82,0.00
"Manton","Tehama",2004,40.4331,-121.8365,268.82,806.45,268.82,0.00,0.00
"Manton","Tehama",2005,40.4331,-121.8365,375.94,0.00,375.94,0.00,0.00
"Manton","Tehama",2006,40.4331,-121.8365,751.88,751.88,375.94,375.94,0.00
"Manton","Tehama",2007,40.4331,-121.8365,375.94,1127.82,0.00,0.00,0.00
"Manton","Tehama",2009,40.4331,-121.8365,751.88,375.94,0.00,375.94,0.00
"Manton","Tehama",2010,40.4331,-121.8365,576.37,576.37,0.00,576.37,0.00
"Manton","Tehama",2011,40.4331,-121.8365,638.98,319.49,0.00,0.00,0.00
"Manton","Tehama",2012,40.4331,-121.8365,290.70,1453.49,0.00,581.40,0.00
"Manton","Tehama",2013,40.4331,-121.8365,0.00,290.70,0.00,290.70,0.00
"Manton","Tehama",2014,40.4331,-121.8365,586.51,1466.28,0.00,0.00,0.00
"Manton","Tehama",2015,40.4331,-121.8365,709.22,709.22,0.00,709.22,0.00
"Maricopa","Kern",2000,35.0589,-119.401,360.04,180.02,90.01,180.02,90.01
"Maricopa","Kern",2001,35.0589,-119.401,450.05,270.03,90.01,0.00,90.01
"Maricopa","Kern",2002,35.0589,-119.401,720.07,270.03,0.00,0.00,90.01
"Maricopa","Kern",2003,35.0589,-119.401,540.05,180.02,0.00,360.04,0.00
"Maricopa","Kern",2004,35.0589,-119.401,90.01,540.05,180.02,0.00,0.00
"Maricopa","Kern",2005,35.0589,-119.401,297.40,223.05,74.35,148.70,74.35
"Maricopa","Kern",2006,35.0589,-119.401,297.40,223.05,0.00,297.40,0.00
"Maricopa","Kern",2007,35.0589,-119.401,297.40,74.35,0.00,74.35,74.35
"Maricopa","Kern",2008,35.0589,-119.401,297.40,223.05,74.35,223.05,0.00
"Maricopa","Kern",2009,35.0589,-119.401,371.75,520.45,0.00,446.10,0.00
"Maricopa","Kern",2010,35.0589,-119.401,433.28,433.28,86.66,173.31,0.00
"Maricopa","Kern",2011,35.0589,-119.401,156.25,468.75,156.25,156.25,156.25
"Maricopa","Kern",2012,35.0589,-119.401,420.52,336.42,84.10,420.52,168.21
"Maricopa","Kern",2013,35.0589,-119.401,632.91,0.00,79.11,158.23,79.11
"Maricopa","Kern",2014,35.0589,-119.401,345.42,431.78,86.36,86.36,0.00
"Maricopa","Kern",2015,35.0589,-119.401,81.90,163.80,0.00,163.80,0.00
"Marina","Monterey",2000,36.6849,-121.7934,111.55,135.45,35.86,43.82,3.98
"Marina","Monterey",2001,36.6849,-121.7934,135.45,103.58,47.81,11.95,15.94
"Marina","Monterey",2002,36.6849,-121.7934,135.45,119.52,35.86,11.95,3.98
"Marina","Monterey",2003,36.6849,-121.7934,139.44,127.48,27.89,15.94,3.98
"Marina","Monterey",2004,36.6849,-121.7934,95.61,123.50,35.86,27.89,3.98
"Marina","Monterey",2005,36.6849,-121.7934,173.64,134.43,39.21,33.61,0.00
"Marina","Monterey",2006,36.6849,-121.7934,140.03,207.25,67.22,39.21,11.20
"Marina","Monterey",2007,36.6849,-121.7934,190.44,201.65,56.01,22.41,0.00
"Marina","Monterey",2008,36.6849,-121.7934,162.44,212.85,50.41,72.82,11.20
"Marina","Monterey",2009,36.6849,-121.7934,156.84,218.45,50.41,61.61,16.80
"Marina","Monterey",2010,36.6849,-121.7934,111.57,197.79,30.43,35.50,0.00
"Marina","Monterey",2011,36.6849,-121.7934,106.95,152.78,20.37,56.02,35.65
"Marina","Monterey",2012,36.6849,-121.7934,136.51,161.79,30.34,45.50,50.56
"Marina","Monterey",2013,36.6849,-121.7934,170.29,145.25,15.03,35.06,30.05
"Marina","Monterey",2014,36.6849,-121.7934,128.73,183.19,34.66,34.66,9.90
"Marina","Monterey",2015,36.6849,-121.7934,82.78,160.69,53.56,34.08,19.48
"Mariposa","Mariposa",2000,37.4931,-119.9219,1675.16,3131.83,655.50,509.83,0.00
"Mariposa","Mariposa",2001,37.4931,-119.9219,2039.33,1602.33,728.33,655.50,218.50
"Mariposa","Mariposa",2002,37.4931,-119.9219,2767.66,2112.16,509.83,728.33,72.83
"Mariposa","Mariposa",2003,37.4931,-119.9219,2549.16,2112.16,874.00,655.50,72.83
"Mariposa","Mariposa",2004,37.4931,-119.9219,2330.66,1820.83,437.00,364.17,72.83
"Mariposa","Mariposa",2005,37.4931,-119.9219,2214.93,2871.21,574.24,902.38,328.14
"Mariposa","Mariposa",2006,37.4931,-119.9219,2379.00,2707.14,984.41,410.17,246.10
"Mariposa","Mariposa",2007,37.4931,-119.9219,2296.96,2543.07,492.21,902.38,82.03
"Mariposa","Mariposa",2008,37.4931,-119.9219,3199.34,2871.21,410.17,902.38,164.07
"Mariposa","Mariposa",2009,37.4931,-119.9219,2050.86,2707.14,492.21,656.28,246.10
"Mariposa","Mariposa",2010,37.4931,-119.9219,1288.54,1288.54,460.19,276.12,138.06
"Mariposa","Mariposa",2011,37.4931,-119.9219,1008.47,1048.81,282.37,161.36,242.03
"Mariposa","Mariposa",2012,37.4931,-119.9219,2089.22,1468.10,451.72,677.58,621.12
